,date,sarimax_deaths_forecasted,state
3229,2021-02-27,11058.0,Minnesota
3230,2021-02-28,11210.0,Minnesota
3231,2021-03-01,11339.0,Minnesota
3232,2021-03-02,11467.0,Minnesota
3233,2021-03-03,11541.0,Minnesota
3234,2021-03-04,11637.0,Minnesota
3235,2021-03-05,11790.0,Minnesota
3236,2021-03-06,11912.0,Minnesota
3237,2021-03-07,12071.0,Minnesota
3238,2021-03-08,12206.0,Minnesota
3239,2021-03-09,12339.0,Minnesota
3240,2020-12-10,11557.0,Pennsylvania
3241,2020-12-11,11733.0,Pennsylvania
3242,2020-12-12,11892.0,Pennsylvania
3243,2020-12-13,11995.0,Pennsylvania
3244,2020-12-14,12093.0,Pennsylvania
3245,2020-12-15,12167.0,Pennsylvania
3246,2020-12-16,12214.0,Pennsylvania
3247,2020-12-17,12378.0,Pennsylvania
3248,2020-12-18,12576.0,Pennsylvania
3249,2020-12-19,12772.0,Pennsylvania
3250,2020-12-20,12926.0,Pennsylvania
3251,2020-12-21,13057.0,Pennsylvania
3252,2020-12-22,13134.0,Pennsylvania
3253,2020-12-23,13188.0,Pennsylvania
3254,2020-12-24,13348.0,Pennsylvania
3255,2020-12-25,13550.0,Pennsylvania
3256,2020-12-26,13743.0,Pennsylvania
3257,2020-12-27,13885.0,Pennsylvania
3258,2020-12-28,14013.0,Pennsylvania
3259,2020-12-29,14099.0,Pennsylvania
3260,2020-12-30,14160.0,Pennsylvania
3261,2020-12-31,14335.0,Pennsylvania
3262,2021-01-01,14550.0,Pennsylvania
3263,2021-01-02,14759.0,Pennsylvania
3264,2021-01-03,14919.0,Pennsylvania
3265,2021-01-04,15061.0,Pennsylvania
3266,2021-01-05,15154.0,Pennsylvania
3267,2021-01-06,15222.0,Pennsylvania
3268,2021-01-07,15404.0,Pennsylvania
3269,2021-01-08,15627.0,Pennsylvania
3270,2021-01-09,15844.0,Pennsylvania
3271,2021-01-10,16009.0,Pennsylvania
3272,2021-01-11,16157.0,Pennsylvania
3273,2021-01-12,16258.0,Pennsylvania
3274,2021-01-13,16334.0,Pennsylvania
3275,2021-01-14,16526.0,Pennsylvania
3276,2021-01-15,16761.0,Pennsylvania
3277,2021-01-16,16989.0,Pennsylvania
3278,2021-01-17,17165.0,Pennsylvania
3279,2021-01-18,17324.0,Pennsylvania
3280,2021-01-19,17433.0,Pennsylvania
3281,2021-01-20,17516.0,Pennsylvania
3282,2021-01-21,17717.0,Pennsylvania
3283,2021-01-22,17962.0,Pennsylvania
3284,2021-01-23,18200.0,Pennsylvania
3285,2021-01-24,18386.0,Pennsylvania
3286,2021-01-25,18553.0,Pennsylvania
3287,2021-01-26,18670.0,Pennsylvania
3288,2021-01-27,18760.0,Pennsylvania
3289,2021-01-28,18973.0,Pennsylvania
3290,2021-01-29,19229.0,Pennsylvania
3291,2021-01-30,19478.0,Pennsylvania
3292,2021-01-31,19673.0,Pennsylvania
3293,2021-02-01,19850.0,Pennsylvania
3294,2021-02-02,19976.0,Pennsylvania
3295,2021-02-03,20074.0,Pennsylvania
3296,2021-02-04,20296.0,Pennsylvania
3297,2021-02-05,20563.0,Pennsylvania
3298,2021-02-06,20823.0,Pennsylvania
3299,2021-02-07,21029.0,Pennsylvania
3300,2021-02-08,21215.0,Pennsylvania
3301,2021-02-09,21349.0,Pennsylvania
3302,2021-02-10,21456.0,Pennsylvania
3303,2021-02-11,21689.0,Pennsylvania
3304,2021-02-12,21967.0,Pennsylvania
3305,2021-02-13,22238.0,Pennsylvania
3306,2021-02-14,22454.0,Pennsylvania
3307,2021-02-15,22650.0,Pennsylvania
3308,2021-02-16,22793.0,Pennsylvania
3309,2021-02-17,22908.0,Pennsylvania
3310,2021-02-18,23151.0,Pennsylvania
3311,2021-02-19,23441.0,Pennsylvania
3312,2021-02-20,23724.0,Pennsylvania
3313,2021-02-21,23950.0,Pennsylvania
3314,2021-02-22,24156.0,Pennsylvania
3315,2021-02-23,24308.0,Pennsylvania
3316,2021-02-24,24432.0,Pennsylvania
3317,2021-02-25,24686.0,Pennsylvania
3318,2021-02-26,24988.0,Pennsylvania
3319,2021-02-27,25282.0,Pennsylvania
3320,2021-02-28,25519.0,Pennsylvania
3321,2021-03-01,25735.0,Pennsylvania
3322,2021-03-02,25897.0,Pennsylvania
3323,2021-03-03,26029.0,Pennsylvania
3324,2021-03-04,26295.0,Pennsylvania
3325,2021-03-05,26608.0,Pennsylvania
3326,2021-03-06,26914.0,Pennsylvania
3327,2021-03-07,27162.0,Pennsylvania
3328,2021-03-08,27389.0,Pennsylvania
3329,2021-03-09,27560.0,Pennsylvania
3330,2020-12-10,3096.0,Washington
3331,2020-12-11,3102.0,Washington
3332,2020-12-12,3103.0,Washington
3333,2020-12-13,3094.0,Washington
3334,2020-12-14,3075.0,Washington
3335,2020-12-15,3055.0,Washington
3336,2020-12-16,3084.0,Washington
3337,2020-12-17,3093.0,Washington
3338,2020-12-18,3107.0,Washington
3339,2020-12-19,3122.0,Washington
3340,2020-12-20,3112.0,Washington
3341,2020-12-21,3088.0,Washington
3342,2020-12-22,3062.0,Washington
3343,2020-12-23,3072.0,Washington
3344,2020-12-24,3069.0,Washington
3345,2020-12-25,3067.0,Washington
3346,2020-12-26,3063.0,Washington
3347,2020-12-27,3039.0,Washington
3348,2020-12-28,3002.0,Washington
3349,2020-12-29,2963.0,Washington
3350,2020-12-30,2965.0,Washington
3351,2020-12-31,2952.0,Washington
3352,2021-01-01,2940.0,Washington
3353,2021-01-02,2927.0,Washington
3354,2021-01-03,2893.0,Washington
3355,2021-01-04,2845.0,Washington
3356,2021-01-05,2795.0,Washington
3357,2021-01-06,2787.0,Washington
3358,2021-01-07,2763.0,Washington
3359,2021-01-08,2741.0,Washington
3360,2021-01-09,2718.0,Washington
3361,2021-01-10,2673.0,Washington
3362,2021-01-11,2613.0,Washington
3363,2021-01-12,2552.0,Washington
3364,2021-01-13,2532.0,Washington
3365,2021-01-14,2497.0,Washington
3366,2021-01-15,2464.0,Washington
3367,2021-01-16,2429.0,Washington
3368,2021-01-17,2372.0,Washington
3369,2021-01-18,2301.0,Washington
3370,2021-01-19,2228.0,Washington
3371,2021-01-20,2197.0,Washington
3372,2021-01-21,2152.0,Washington
3373,2021-01-22,2107.0,Washington
3374,2021-01-23,2061.0,Washington
3375,2021-01-24,1993.0,Washington
3376,2021-01-25,1910.0,Washington
3377,2021-01-26,1825.0,Washington
3378,2021-01-27,1783.0,Washington
3379,2021-01-28,1726.0,Washington
3380,2021-01-29,1670.0,Washington
3381,2021-01-30,1613.0,Washington
3382,2021-01-31,1533.0,Washington
3383,2021-02-01,1437.0,Washington
3384,2021-02-02,1340.0,Washington
3385,2021-02-03,1287.0,Washington
3386,2021-02-04,1218.0,Washington
3387,2021-02-05,1150.0,Washington
3388,2021-02-06,1081.0,Washington
3389,2021-02-07,989.0,Washington
3390,2021-02-08,881.0,Washington
3391,2021-02-09,771.0,Washington
3392,2021-02-10,707.0,Washington
3393,2021-02-11,626.0,Washington
3394,2021-02-12,547.0,Washington
3395,2021-02-13,466.0,Washington
3396,2021-02-14,361.0,Washington
3397,2021-02-15,241.0,Washington
3398,2021-02-16,118.0,Washington
3399,2021-02-17,42.0,Washington
3400,2021-02-18,-51.0,Washington
3401,2021-02-19,-142.0,Washington
3402,2021-02-20,-235.0,Washington
3403,2021-02-21,-353.0,Washington
3404,2021-02-22,-486.0,Washington
3405,2021-02-23,-621.0,Washington
3406,2021-02-24,-710.0,Washington
3407,2021-02-25,-815.0,Washington
3408,2021-02-26,-919.0,Washington
3409,2021-02-27,-1024.0,Washington
3410,2021-02-28,-1154.0,Washington
3411,2021-03-01,-1300.0,Washington
3412,2021-03-02,-1449.0,Washington
3413,2021-03-03,-1549.0,Washington
3414,2021-03-04,-1667.0,Washington
3415,2021-03-05,-1784.0,Washington
3416,2021-03-06,-1902.0,Washington
3417,2021-03-07,-2045.0,Washington
3418,2021-03-08,-2204.0,Washington
3419,2021-03-09,-2366.0,Washington
3420,2020-12-10,4114.0,Wisconsin
3421,2020-12-11,4206.0,Wisconsin
3422,2020-12-12,4286.0,Wisconsin
3423,2020-12-13,4343.0,Wisconsin
3424,2020-12-14,4419.0,Wisconsin
3425,2020-12-15,4448.0,Wisconsin
3426,2020-12-16,4474.0,Wisconsin
3427,2020-12-17,4620.0,Wisconsin
3428,2020-12-18,4722.0,Wisconsin
3429,2020-12-19,4808.0,Wisconsin
3430,2020-12-20,4878.0,Wisconsin
3431,2020-12-21,4970.0,Wisconsin
3432,2020-12-22,5005.0,Wisconsin
3433,2020-12-23,5039.0,Wisconsin
3434,2020-12-24,5195.0,Wisconsin
3435,2020-12-25,5306.0,Wisconsin
3436,2020-12-26,5402.0,Wisconsin
3437,2020-12-27,5479.0,Wisconsin
3438,2020-12-28,5578.0,Wisconsin
3439,2020-12-29,5620.0,Wisconsin
3440,2020-12-30,5661.0,Wisconsin
3441,2020-12-31,5829.0,Wisconsin
3442,2021-01-01,5949.0,Wisconsin
3443,2021-01-02,6054.0,Wisconsin
3444,2021-01-03,6139.0,Wisconsin
3445,2021-01-04,6248.0,Wisconsin
3446,2021-01-05,6298.0,Wisconsin
3447,2021-01-06,6346.0,Wisconsin
3448,2021-01-07,6525.0,Wisconsin
3449,2021-01-08,6656.0,Wisconsin
3450,2021-01-09,6770.0,Wisconsin
3451,2021-01-10,6863.0,Wisconsin
3452,2021-01-11,6982.0,Wisconsin
3453,2021-01-12,7039.0,Wisconsin
3454,2021-01-13,7095.0,Wisconsin
3455,2021-01-14,7286.0,Wisconsin
3456,2021-01-15,7427.0,Wisconsin
3457,2021-01-16,7551.0,Wisconsin
3458,2021-01-17,7653.0,Wisconsin
3459,2021-01-18,7782.0,Wisconsin
3460,2021-01-19,7847.0,Wisconsin
3461,2021-01-20,7910.0,Wisconsin
3462,2021-01-21,8114.0,Wisconsin
3463,2021-01-22,8265.0,Wisconsin
3464,2021-01-23,8398.0,Wisconsin
3465,2021-01-24,8510.0,Wisconsin
3466,2021-01-25,8649.0,Wisconsin
3467,2021-01-26,8722.0,Wisconsin
3468,2021-01-27,8794.0,Wisconsin
3469,2021-01-28,9009.0,Wisconsin
3470,2021-01-29,9171.0,Wisconsin
3471,2021-01-30,9315.0,Wisconsin
3472,2021-01-31,9436.0,Wisconsin
3473,2021-02-01,9585.0,Wisconsin
3474,2021-02-02,9667.0,Wisconsin
3475,2021-02-03,9747.0,Wisconsin
3476,2021-02-04,9976.0,Wisconsin
3477,2021-02-05,10148.0,Wisconsin
3478,2021-02-06,10302.0,Wisconsin
3479,2021-02-07,10433.0,Wisconsin
3480,2021-02-08,10593.0,Wisconsin
3481,2021-02-09,10684.0,Wisconsin
3482,2021-02-10,10773.0,Wisconsin
3483,2021-02-11,11014.0,Wisconsin
3484,2021-02-12,11198.0,Wisconsin
3485,2021-02-13,11363.0,Wisconsin
3486,2021-02-14,11504.0,Wisconsin
3487,2021-02-15,11674.0,Wisconsin
3488,2021-02-16,11774.0,Wisconsin
3489,2021-02-17,11872.0,Wisconsin
3490,2021-02-18,12127.0,Wisconsin
3491,2021-02-19,12322.0,Wisconsin
3492,2021-02-20,12498.0,Wisconsin
3493,2021-02-21,12649.0,Wisconsin
3494,2021-02-22,12831.0,Wisconsin
3495,2021-02-23,12940.0,Wisconsin
3496,2021-02-24,13047.0,Wisconsin
3497,2021-02-25,13315.0,Wisconsin
3498,2021-02-26,13522.0,Wisconsin
3499,2021-02-27,13710.0,Wisconsin
3500,2021-02-28,13871.0,Wisconsin
3501,2021-03-01,14065.0,Wisconsin
3502,2021-03-02,14184.0,Wisconsin
3503,2021-03-03,14300.0,Wisconsin
3504,2021-03-04,14582.0,Wisconsin
3505,2021-03-05,14801.0,Wisconsin
3506,2021-03-06,15000.0,Wisconsin
3507,2021-03-07,15173.0,Wisconsin
3508,2021-03-08,15378.0,Wisconsin
3509,2021-03-09,15507.0,Wisconsin
3510,2020-12-10,756.0,Montana
3511,2020-12-11,765.0,Montana
3512,2020-12-12,771.0,Montana
3513,2020-12-13,772.0,Montana
3514,2020-12-14,774.0,Montana
3515,2020-12-15,772.0,Montana
3516,2020-12-16,776.0,Montana
3517,2020-12-17,785.0,Montana
3518,2020-12-18,790.0,Montana
3519,2020-12-19,792.0,Montana
3520,2020-12-20,790.0,Montana
3521,2020-12-21,788.0,Montana
3522,2020-12-22,782.0,Montana
3523,2020-12-23,781.0,Montana
3524,2020-12-24,786.0,Montana
3525,2020-12-25,788.0,Montana
3526,2020-12-26,786.0,Montana
3527,2020-12-27,779.0,Montana
3528,2020-12-28,773.0,Montana
3529,2020-12-29,763.0,Montana
3530,2020-12-30,758.0,Montana
3531,2020-12-31,760.0,Montana
3532,2021-01-01,757.0,Montana
3533,2021-01-02,752.0,Montana
3534,2021-01-03,741.0,Montana
3535,2021-01-04,731.0,Montana
3536,2021-01-05,716.0,Montana
3537,2021-01-06,707.0,Montana
3538,2021-01-07,705.0,Montana
3539,2021-01-08,698.0,Montana
3540,2021-01-09,689.0,Montana
3541,2021-01-10,673.0,Montana
3542,2021-01-11,659.0,Montana
3543,2021-01-12,641.0,Montana
3544,2021-01-13,628.0,Montana
3545,2021-01-14,621.0,Montana
3546,2021-01-15,610.0,Montana
3547,2021-01-16,596.0,Montana
3548,2021-01-17,577.0,Montana
3549,2021-01-18,558.0,Montana
3550,2021-01-19,535.0,Montana
3551,2021-01-20,518.0,Montana
3552,2021-01-21,507.0,Montana
3553,2021-01-22,492.0,Montana
3554,2021-01-23,474.0,Montana
3555,2021-01-24,450.0,Montana
3556,2021-01-25,427.0,Montana
3557,2021-01-26,400.0,Montana
3558,2021-01-27,378.0,Montana
3559,2021-01-28,363.0,Montana
3560,2021-01-29,344.0,Montana
3561,2021-01-30,321.0,Montana
3562,2021-01-31,293.0,Montana
3563,2021-02-01,266.0,Montana
3564,2021-02-02,234.0,Montana
3565,2021-02-03,208.0,Montana
3566,2021-02-04,188.0,Montana
3567,2021-02-05,165.0,Montana
3568,2021-02-06,138.0,Montana
3569,2021-02-07,105.0,Montana
3570,2021-02-08,73.0,Montana
3571,2021-02-09,36.0,Montana
3572,2021-02-10,6.0,Montana
3573,2021-02-11,-18.0,Montana
3574,2021-02-12,-46.0,Montana
3575,2021-02-13,-77.0,Montana
3576,2021-02-14,-115.0,Montana
3577,2021-02-15,-152.0,Montana
3578,2021-02-16,-193.0,Montana
3579,2021-02-17,-228.0,Montana
3580,2021-02-18,-256.0,Montana
3581,2021-02-19,-289.0,Montana
3582,2021-02-20,-325.0,Montana
3583,2021-02-21,-367.0,Montana
3584,2021-02-22,-408.0,Montana
3585,2021-02-23,-455.0,Montana
3586,2021-02-24,-494.0,Montana
3587,2021-02-25,-527.0,Montana
3588,2021-02-26,-564.0,Montana
3589,2021-02-27,-605.0,Montana
3590,2021-02-28,-652.0,Montana
3591,2021-03-01,-698.0,Montana
3592,2021-03-02,-749.0,Montana
3593,2021-03-03,-794.0,Montana
3594,2021-03-04,-831.0,Montana
3595,2021-03-05,-873.0,Montana
3596,2021-03-06,-919.0,Montana
3597,2021-03-07,-971.0,Montana
3598,2021-03-08,-1022.0,Montana
3599,2021-03-09,-1078.0,Montana
3600,2020-12-10,2313.0,Kentucky
3601,2020-12-11,2350.0,Kentucky
3602,2020-12-12,2387.0,Kentucky
3603,2020-12-13,2420.0,Kentucky
3604,2020-12-14,2446.0,Kentucky
3605,2020-12-15,2460.0,Kentucky
3606,2020-12-16,2490.0,Kentucky
3607,2020-12-17,2529.0,Kentucky
3608,2020-12-18,2566.0,Kentucky
3609,2020-12-19,2619.0,Kentucky
3610,2020-12-20,2655.0,Kentucky
3611,2020-12-21,2685.0,Kentucky
3612,2020-12-22,2700.0,Kentucky
3613,2020-12-23,2733.0,Kentucky
3614,2020-12-24,2775.0,Kentucky
3615,2020-12-25,2817.0,Kentucky
3616,2020-12-26,2867.0,Kentucky
3617,2020-12-27,2906.0,Kentucky
3618,2020-12-28,2939.0,Kentucky
3619,2020-12-29,2957.0,Kentucky
3620,2020-12-30,2993.0,Kentucky
3621,2020-12-31,3039.0,Kentucky
3622,2021-01-01,3083.0,Kentucky
3623,2021-01-02,3139.0,Kentucky
3624,2021-01-03,3181.0,Kentucky
3625,2021-01-04,3217.0,Kentucky
3626,2021-01-05,3238.0,Kentucky
3627,2021-01-06,3277.0,Kentucky
3628,2021-01-07,3326.0,Kentucky
3629,2021-01-08,3373.0,Kentucky
3630,2021-01-09,3432.0,Kentucky
3631,2021-01-10,3478.0,Kentucky
3632,2021-01-11,3516.0,Kentucky
3633,2021-01-12,3540.0,Kentucky
3634,2021-01-13,3582.0,Kentucky
3635,2021-01-14,3634.0,Kentucky
3636,2021-01-15,3685.0,Kentucky
3637,2021-01-16,3748.0,Kentucky
3638,2021-01-17,3797.0,Kentucky
3639,2021-01-18,3839.0,Kentucky
3640,2021-01-19,3865.0,Kentucky
3641,2021-01-20,3910.0,Kentucky
3642,2021-01-21,3966.0,Kentucky
3643,2021-01-22,4020.0,Kentucky
3644,2021-01-23,4087.0,Kentucky
3645,2021-01-24,4139.0,Kentucky
3646,2021-01-25,4184.0,Kentucky
3647,2021-01-26,4213.0,Kentucky
3648,2021-01-27,4262.0,Kentucky
3649,2021-01-28,4321.0,Kentucky
3650,2021-01-29,4379.0,Kentucky
3651,2021-01-30,4449.0,Kentucky
3652,2021-01-31,4504.0,Kentucky
3653,2021-02-01,4553.0,Kentucky
3654,2021-02-02,4585.0,Kentucky
3655,2021-02-03,4637.0,Kentucky
3656,2021-02-04,4700.0,Kentucky
3657,2021-02-05,4761.0,Kentucky
3658,2021-02-06,4835.0,Kentucky
3659,2021-02-07,4894.0,Kentucky
3660,2021-02-08,4946.0,Kentucky
3661,2021-02-09,4981.0,Kentucky
3662,2021-02-10,5036.0,Kentucky
3663,2021-02-11,5103.0,Kentucky
3664,2021-02-12,5168.0,Kentucky
3665,2021-02-13,5245.0,Kentucky
3666,2021-02-14,5308.0,Kentucky
3667,2021-02-15,5363.0,Kentucky
3668,2021-02-16,5401.0,Kentucky
3669,2021-02-17,5460.0,Kentucky
3670,2021-02-18,5531.0,Kentucky
3671,2021-02-19,5599.0,Kentucky
3672,2021-02-20,5681.0,Kentucky
3673,2021-02-21,5747.0,Kentucky
3674,2021-02-22,5805.0,Kentucky
3675,2021-02-23,5847.0,Kentucky
3676,2021-02-24,5909.0,Kentucky
3677,2021-02-25,5983.0,Kentucky
3678,2021-02-26,6056.0,Kentucky
3679,2021-02-27,6141.0,Kentucky
3680,2021-02-28,6211.0,Kentucky
3681,2021-03-01,6273.0,Kentucky
3682,2021-03-02,6318.0,Kentucky
3683,2021-03-03,6384.0,Kentucky
3684,2021-03-04,6462.0,Kentucky
3685,2021-03-05,6538.0,Kentucky
3686,2021-03-06,6628.0,Kentucky
3687,2021-03-07,6701.0,Kentucky
3688,2021-03-08,6767.0,Kentucky
3689,2021-03-09,6815.0,Kentucky
3690,2020-12-10,6999.0,Arizona
3691,2020-12-11,7049.0,Arizona
3692,2020-12-12,7115.0,Arizona
3693,2020-12-13,7158.0,Arizona
3694,2020-12-14,7207.0,Arizona
3695,2020-12-15,7215.0,Arizona
3696,2020-12-16,7214.0,Arizona
3697,2020-12-17,7263.0,Arizona
3698,2020-12-18,7312.0,Arizona
3699,2020-12-19,7378.0,Arizona
3700,2020-12-20,7420.0,Arizona
3701,2020-12-21,7469.0,Arizona
3702,2020-12-22,7475.0,Arizona
3703,2020-12-23,7473.0,Arizona
3704,2020-12-24,7521.0,Arizona
3705,2020-12-25,7571.0,Arizona
3706,2020-12-26,7639.0,Arizona
3707,2020-12-27,7681.0,Arizona
3708,2020-12-28,7729.0,Arizona
3709,2020-12-29,7734.0,Arizona
3710,2020-12-30,7730.0,Arizona
3711,2020-12-31,7778.0,Arizona
3712,2021-01-01,7827.0,Arizona
3713,2021-01-02,7894.0,Arizona
3714,2021-01-03,7935.0,Arizona
3715,2021-01-04,7983.0,Arizona
3716,2021-01-05,7987.0,Arizona
3717,2021-01-06,7981.0,Arizona
3718,2021-01-07,8029.0,Arizona
3719,2021-01-08,8078.0,Arizona
3720,2021-01-09,8144.0,Arizona
3721,2021-01-10,8185.0,Arizona
3722,2021-01-11,8232.0,Arizona
3723,2021-01-12,8234.0,Arizona
3724,2021-01-13,8227.0,Arizona
3725,2021-01-14,8274.0,Arizona
3726,2021-01-15,8323.0,Arizona
3727,2021-01-16,8389.0,Arizona
3728,2021-01-17,8429.0,Arizona
3729,2021-01-18,8476.0,Arizona
3730,2021-01-19,8477.0,Arizona
3731,2021-01-20,8468.0,Arizona
3732,2021-01-21,8514.0,Arizona
3733,2021-01-22,8562.0,Arizona
3734,2021-01-23,8629.0,Arizona
3735,2021-01-24,8668.0,Arizona
3736,2021-01-25,8714.0,Arizona
3737,2021-01-26,8714.0,Arizona
3738,2021-01-27,8703.0,Arizona
3739,2021-01-28,8749.0,Arizona
3740,2021-01-29,8796.0,Arizona
3741,2021-01-30,8863.0,Arizona
3742,2021-01-31,8901.0,Arizona
3743,2021-02-01,8947.0,Arizona
3744,2021-02-02,8945.0,Arizona
3745,2021-02-03,8933.0,Arizona
3746,2021-02-04,8978.0,Arizona
3747,2021-02-05,9025.0,Arizona
3748,2021-02-06,9091.0,Arizona
3749,2021-02-07,9129.0,Arizona
3750,2021-02-08,9174.0,Arizona
3751,2021-02-09,9171.0,Arizona
3752,2021-02-10,9157.0,Arizona
3753,2021-02-11,9202.0,Arizona
3754,2021-02-12,9248.0,Arizona
3755,2021-02-13,9314.0,Arizona
3756,2021-02-14,9352.0,Arizona
3757,2021-02-15,9396.0,Arizona
3758,2021-02-16,9391.0,Arizona
3759,2021-02-17,9376.0,Arizona
3760,2021-02-18,9420.0,Arizona
3761,2021-02-19,9466.0,Arizona
3762,2021-02-20,9532.0,Arizona
3763,2021-02-21,9568.0,Arizona
3764,2021-02-22,9612.0,Arizona
3765,2021-02-23,9606.0,Arizona
3766,2021-02-24,9589.0,Arizona
3767,2021-02-25,9633.0,Arizona
3768,2021-02-26,9678.0,Arizona
3769,2021-02-27,9744.0,Arizona
3770,2021-02-28,9780.0,Arizona
3771,2021-03-01,9823.0,Arizona
3772,2021-03-02,9815.0,Arizona
3773,2021-03-03,9796.0,Arizona
3774,2021-03-04,9839.0,Arizona
3775,2021-03-05,9884.0,Arizona
3776,2021-03-06,9950.0,Arizona
3777,2021-03-07,9985.0,Arizona
3778,2021-03-08,10028.0,Arizona
3779,2021-03-09,10018.0,Arizona
3780,2020-12-10,14409.0,Illinois
3781,2020-12-11,14644.0,Illinois
3782,2020-12-12,14854.0,Illinois
3783,2020-12-13,15009.0,Illinois
3784,2020-12-14,15217.0,Illinois
3785,2020-12-15,15315.0,Illinois
3786,2020-12-16,15443.0,Illinois
3787,2020-12-17,15632.0,Illinois
3788,2020-12-18,15891.0,Illinois
3789,2020-12-19,16117.0,Illinois
3790,2020-12-20,16286.0,Illinois
3791,2020-12-21,16513.0,Illinois
3792,2020-12-22,16623.0,Illinois
3793,2020-12-23,16764.0,Illinois
3794,2020-12-24,16967.0,Illinois
3795,2020-12-25,17243.0,Illinois
3796,2020-12-26,17488.0,Illinois
3797,2020-12-27,17673.0,Illinois
3798,2020-12-28,17917.0,Illinois
3799,2020-12-29,18042.0,Illinois
3800,2020-12-30,18194.0,Illinois
3801,2020-12-31,18412.0,Illinois
3802,2021-01-01,18703.0,Illinois
3803,2021-01-02,18961.0,Illinois
3804,2021-01-03,19159.0,Illinois
3805,2021-01-04,19417.0,Illinois
3806,2021-01-05,19554.0,Illinois
3807,2021-01-06,19721.0,Illinois
3808,2021-01-07,19953.0,Illinois
3809,2021-01-08,20261.0,Illinois
3810,2021-01-09,20536.0,Illinois
3811,2021-01-10,20749.0,Illinois
3812,2021-01-11,21023.0,Illinois
3813,2021-01-12,21174.0,Illinois
3814,2021-01-13,21354.0,Illinois
3815,2021-01-14,21602.0,Illinois
3816,2021-01-15,21927.0,Illinois
3817,2021-01-16,22218.0,Illinois
3818,2021-01-17,22446.0,Illinois
3819,2021-01-18,22736.0,Illinois
3820,2021-01-19,22900.0,Illinois
3821,2021-01-20,23095.0,Illinois
3822,2021-01-21,23359.0,Illinois
3823,2021-01-22,23701.0,Illinois
3824,2021-01-23,24008.0,Illinois
3825,2021-01-24,24252.0,Illinois
3826,2021-01-25,24558.0,Illinois
3827,2021-01-26,24736.0,Illinois
3828,2021-01-27,24946.0,Illinois
3829,2021-01-28,25226.0,Illinois
3830,2021-01-29,25585.0,Illinois
3831,2021-01-30,25909.0,Illinois
3832,2021-01-31,26168.0,Illinois
3833,2021-02-01,26492.0,Illinois
3834,2021-02-02,26685.0,Illinois
3835,2021-02-03,26909.0,Illinois
3836,2021-02-04,27205.0,Illinois
3837,2021-02-05,27583.0,Illinois
3838,2021-02-06,27924.0,Illinois
3839,2021-02-07,28199.0,Illinois
3840,2021-02-08,28540.0,Illinois
3841,2021-02-09,28747.0,Illinois
3842,2021-02-10,28987.0,Illinois
3843,2021-02-11,29300.0,Illinois
3844,2021-02-12,29695.0,Illinois
3845,2021-02-13,30054.0,Illinois
3846,2021-02-14,30346.0,Illinois
3847,2021-02-15,30704.0,Illinois
3848,2021-02-16,30926.0,Illinois
3849,2021-02-17,31182.0,Illinois
3850,2021-02-18,31512.0,Illinois
3851,2021-02-19,31926.0,Illinois
3852,2021-02-20,32303.0,Illinois
3853,2021-02-21,32611.0,Illinois
3854,2021-02-22,32987.0,Illinois
3855,2021-02-23,33225.0,Illinois
3856,2021-02-24,33496.0,Illinois
3857,2021-02-25,33843.0,Illinois
3858,2021-02-26,34277.0,Illinois
3859,2021-02-27,34672.0,Illinois
3860,2021-02-28,34997.0,Illinois
3861,2021-03-01,35392.0,Illinois
3862,2021-03-02,35645.0,Illinois
3863,2021-03-03,35932.0,Illinois
3864,2021-03-04,36298.0,Illinois
3865,2021-03-05,36750.0,Illinois
3866,2021-03-06,37164.0,Illinois
3867,2021-03-07,37506.0,Illinois
3868,2021-03-08,37919.0,Illinois
3869,2021-03-09,38189.0,Illinois
3870,2020-12-10,4246.0,Virginia
3871,2020-12-11,4274.0,Virginia
3872,2020-12-12,4306.0,Virginia
3873,2020-12-13,4324.0,Virginia
3874,2020-12-14,4351.0,Virginia
3875,2020-12-15,4357.0,Virginia
3876,2020-12-16,4366.0,Virginia
3877,2020-12-17,4404.0,Virginia
3878,2020-12-18,4433.0,Virginia
3879,2020-12-19,4469.0,Virginia
3880,2020-12-20,4487.0,Virginia
3881,2020-12-21,4521.0,Virginia
3882,2020-12-22,4528.0,Virginia
3883,2020-12-23,4539.0,Virginia
3884,2020-12-24,4581.0,Virginia
3885,2020-12-25,4612.0,Virginia
3886,2020-12-26,4650.0,Virginia
3887,2020-12-27,4671.0,Virginia
3888,2020-12-28,4706.0,Virginia
3889,2020-12-29,4716.0,Virginia
3890,2020-12-30,4729.0,Virginia
3891,2020-12-31,4773.0,Virginia
3892,2021-01-01,4807.0,Virginia
3893,2021-01-02,4847.0,Virginia
3894,2021-01-03,4870.0,Virginia
3895,2021-01-04,4908.0,Virginia
3896,2021-01-05,4919.0,Virginia
3897,2021-01-06,4934.0,Virginia
3898,2021-01-07,4980.0,Virginia
3899,2021-01-08,5017.0,Virginia
3900,2021-01-09,5060.0,Virginia
3901,2021-01-10,5085.0,Virginia
3902,2021-01-11,5125.0,Virginia
3903,2021-01-12,5139.0,Virginia
3904,2021-01-13,5155.0,Virginia
3905,2021-01-14,5205.0,Virginia
3906,2021-01-15,5244.0,Virginia
3907,2021-01-16,5289.0,Virginia
3908,2021-01-17,5317.0,Virginia
3909,2021-01-18,5360.0,Virginia
3910,2021-01-19,5375.0,Virginia
3911,2021-01-20,5394.0,Virginia
